Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HomeTeamLP,AwayTeamLP,HTFormPts,ATFormPts,HTEloRatings,ATEloRatings,numbers,Avg_HST,Avg_AST
2017-12-02,Spanish La Liga,Leganes,Sp Gijon,0,2,A,3,2,17,18,2,1,1647.071655,1590.059326,13550,3.6,2.4
2017-11-18,Spanish La Liga,Leganes,Barcelona,0,3,A,7,7,17,1,7,13,1648.677124,2028.5271,13349,4.8,2.6
2017-10-22,Spanish La Liga,Leganes,Ath Bilbao,1,0,H,4,1,17,16,8,4,1654.341797,1744.074097,13153,4.8,1.8
2017-09-30,Spanish La Liga,Leganes,Ath Madrid,0,0,D,3,2,17,2,7,13,1645.157837,1946.220825,12929,4.8,2.2
2017-09-20,Spanish La Liga,Leganes,Girona,0,0,D,1,0,17,10,7,4,1641.110107,1625.721436,12805,5,2.8
2017-08-18,Spanish La Liga,Leganes,Alaves,1,0,H,9,3,17,14,8,11,1631.240723,1716.28833,12564,5.4,4.4
2017-08-09,Spanish La Liga,Leganes,Getafe,1,2,A,7,3,17,8,11,5,1628.645386,1651.387817,12552,4.6,3.8
2017-08-05,Spanish La Liga,Leganes,Betis,4,0,H,4,3,17,15,3,6,1628.645386,1644.183472,12551,4.2,3.6
2017-05-20,Spanish La Liga,Leganes,Alaves,1,1,D,4,5,17,9,7,11,1624.869507,1710.178223,12401,4.2,3.2
2017-05-04,Spanish La Liga,Leganes,Real Madrid,2,4,A,3,8,17,1,6,13,1606.131348,2060.796631,12289,3.8,2.4
2017-04-26,Spanish La Liga,Leganes,Las Palmas,3,0,H,5,0,17,14,1,4,1597.654541,1675.133789,12184,4.2,1.6
2017-04-16,Spanish La Liga,Leganes,Espanol,0,1,A,5,2,17,8,3,10,1605.041138,1719.668457,12126,4.2,2.2
2017-04-03,Spanish La Liga,Leganes,Granada,1,0,H,4,1,17,20,3,9,1617.124512,1598.728882,12026,3.2,2.4
2017-03-19,Spanish La Liga,Leganes,Malaga,0,0,D,2,1,17,11,7,3,1612.451416,1660.887573,11974,3.4,2.6
2017-03-12,Spanish La Liga,Leganes,Villarreal,3,1,H,5,4,17,5,3,8,1614.868408,1773.004517,11929,3.4,3.2
2017-02-25,Spanish La Liga,Leganes,La Coruna,4,0,H,5,3,17,16,1,2,1579.239502,1640.450928,11880,3.4,2.8
2017-01-28,Spanish La Liga,Leganes,Celta,0,2,A,0,3,17,13,4,6,1617.971802,1732.575806,11733,3.2,3.2
2017-01-14,Spanish La Liga,Leganes,Ath Bilbao,0,0,D,5,2,17,7,3,7,1612.653198,1771.594604,11635,4.4,3.4
2016-12-18,Spanish La Liga,Leganes,Eibar,1,1,D,2,4,17,10,5,7,1620.406738,1670.1875,11506,4,3.8
2016-11-21,Spanish La Liga,Leganes,Osasuna,2,0,H,5,2,17,19,3,5,1620.668701,1595.407227,11372,4.8,4.4
2016-10-28,Spanish La Liga,Leganes,Sociedad,0,2,A,4,5,17,6,6,9,1644.061035,1750.994873,11232,4,4.6
2016-10-15,Spanish La Liga,Leganes,Sevilla,2,3,A,6,4,17,4,6,10,1663.631226,1829.166138,11132,4,4.2
2016-09-25,Spanish La Liga,Leganes,Valencia,1,2,A,3,4,17,12,7,3,1658.851318,1716.281494,11016,4,4.6
2016-09-17,Spanish La Liga,Leganes,Barcelona,1,5,A,6,7,17,2,4,12,1651.262695,2042.223633,10905,4.6,5.2
2016-08-27,Spanish La Liga,Leganes,Ath Madrid,0,0,D,1,3,17,3,3,10,1653.250366,1987.083374,10808,4.2,4.2
2016-03-12,Spanish La Liga,Leganes,Villarreal,0,0,D,4,3,17,5,3,6,1644.622803,1841.460815,10239,4.6,3.8
2022-04-21,Spain La Liga,Levante,Sevilla,2,3,A,6,6,20,3,7,5,1624.072998,1816.97644,26800,4.6,3.8
2022-04-10,Spain La Liga,Levante,Barcelona,2,3,A,6,7,20,2,7,15,1612.08667,1918.669556,26697,4.2,4.8
2022-04-02,Spain La Liga,Levante,Villarreal,2,0,H,4,2,20,7,5,9,1590.738647,1829.296631,26593,4.6,3.8
2022-03-12,Spain La Liga,Levante,Espanol,1,1,D,3,1,20,14,7,5,1591.791748,1647.895264,26414,5.4,5
2022-02-25,Spain La Liga,Levante,Elche,3,0,H,4,3,20,13,4,10,1581.752808,1625.843384,26232,6.6,6.4
2022-02-13,Spain La Liga,Levante,Betis,2,4,A,4,11,20,5,3,7,1567.520752,1740.156128,26091,7.6,7.4
2022-01-22,Spain La Liga,Levante,Cadiz,0,2,A,8,2,20,17,4,3,1590.372559,1563.864258,25893,7.4,5.4
2022-01-08,Spain La Liga,Levante,Mallorca,2,0,H,8,8,20,16,1,5,1579.967651,1613.559448,25712,6.4,5.4
2021-12-20,Spain La Liga,Levante,Valencia,3,4,A,9,8,20,10,2,9,1591.682739,1713.497803,25560,5.2,4.2
2021-12-20,Spanish La Liga,Levante,Valencia,3,4,A,9,8,20,10,2,9,1591.682739,1713.497803,25559,3.8,3
2021-12-05,Spain La Liga,Levante,Osasuna,0,0,D,3,1,20,9,2,2,1590.631104,1659.720215,25287,2.4,2.6
2021-12-03,Spanish La Liga,Levante,Valencia,1,0,H,3,2,14,13,5,7,1590.631104,1694.453003,25192,3,3.4
2021-11-19,Spain La Liga,Levante,Ath Bilbao,0,0,D,2,2,20,8,2,8,1600.922119,1710.387573,24896,3,4.2
2021-11-19,Spanish La Liga,Levante,Ath Bilbao,0,0,D,2,2,20,9,2,8,1600.922119,1710.387573,24893,3.2,4.4
2021-11-09,Spanish La Liga,Levante,Vallecano,1,1,D,2,6,20,7,3,4,1600.922119,1636.994141,24870,3.4,4.6
2021-11-05,Spanish La Liga,Levante,Barcelona,3,3,D,6,5,14,3,1,10,1607.502686,1837.325806,24775,3.4,4.2
2021-11-01,Spain La Liga,Levante,Granada,0,3,A,3,6,20,18,2,5,1630.845947,1652.026245,24737,2.6,4
2021-10-28,Spain La Liga,Levante,Ath Madrid,2,2,D,3,3,20,4,1,8,1625.748169,1877.629639,24600,2.4,3.6
2021-10-28,Spanish La Liga,Levante,Ath Madrid,2,2,D,3,3,20,4,1,8,1625.748169,1877.629639,24601,2.2,3.4
2021-10-16,Spain La Liga,Levante,Getafe,0,0,D,2,4,20,15,2,1,1625.529785,1610.420166,24326,2,3.2
2021-10-16,Spanish La Liga,Levante,Getafe,0,0,D,2,4,20,16,2,1,1625.529785,1610.420166,24323,2.4,3.4
2021-10-01,Spanish La Liga,Levante,Eibar,2,1,H,2,4,14,20,7,5,1632.51001,1594.112427,24210,3.4,3.6
2021-09-21,Spain La Liga,Levante,Celta,0,2,A,2,2,20,12,4,1,1656.516968,1685.21521,24006,3.8,3.2
2021-09-21,Spanish La Liga,Levante,Celta,0,2,A,2,2,20,14,4,1,1656.516968,1685.21521,24011,4,3
2021-08-22,Spanish La Liga,Levante,Real Madrid,3,3,D,4,5,20,1,4,13,1662.072021,1939.637207,23822,3.8,3.2
2021-06-02,Spanish La Liga,Levante,Granada,2,2,D,7,5,14,9,8,5,1662.008423,1671.792847,23583,3.6,3.6
2021-05-21,Spanish La Liga,Levante,Cadiz,2,2,D,4,2,14,12,2,7,1664.325195,1604.574585,23502,3,3.6
2021-05-12,Spanish La Liga,Levante,Osasuna,0,0,D,3,1,20,12,2,2,1671.478394,1692.306274,23368,3,4.4
2021-04-21,Spanish La Liga,Levante,Sevilla,0,1,A,1,3,14,4,6,13,1691.959839,1856.717285,23144,3.2,4.6
2021-04-18,Spanish La Liga,Levante,Villarreal,1,5,A,3,7,14,7,6,9,1705.685913,1804.59436,23092,3.6,4.4
2021-02-26,Spanish La Liga,Levante,Ath Bilbao,1,1,D,4,5,14,10,8,8,1717.827637,1712.223877,22526,3.6,3.6
2021-02-17,Spanish La Liga,Levante,Ath Madrid,1,1,D,4,6,14,1,6,13,1691.331909,1921.60144,22427,3.4,3.8
2021-02-14,Spanish La Liga,Levante,Osasuna,0,1,A,4,2,14,11,9,7,1708.457397,1660.949707,22394,3.6,4
2021-02-04,Spanish La Liga,Levante,Huesca,0,2,A,3,2,14,18,7,5,1710.633545,1590.290405,22264,3.8,4.6
2021-01-22,Spanish La Liga,Levante,Valladolid,2,2,D,3,3,14,19,8,5,1699.722412,1640.20459,22048,3.4,5.2
2021-01-11,Spanish La Liga,Levante,Granada,0,3,A,3,6,20,13,2,5,1700.882446,1690.552002,21897,3.8,5.6
2020-12-29,Spanish La Liga,Levante,Betis,4,3,H,5,7,14,6,8,7,1693.704468,1656.347778,21785,3.8,5
2020-12-19,Spanish La Liga,Levante,Sociedad,2,1,H,5,5,14,5,6,6,1686.488281,1767.792114,21650,3.8,4
2020-12-07,Spanish La Liga,Levante,Ath Bilbao,1,2,A,1,5,12,11,5,6,1688.326782,1693.018799,21492,3.4,4.4
2020-11-21,Spanish La Liga,Levante,Elche,1,1,D,5,5,14,17,3,8,1690.821899,1589.623901,21302,4.2,4.2
2020-10-26,Spanish La Liga,Levante,Celta,1,1,D,3,3,14,8,3,4,1687.883179,1660.955566,21144,4,4
2020-08-11,Spanish La Liga,Levante,Alaves,1,1,D,5,2,14,16,2,7,1698.740356,1642.414429,20855,4.2,5
2020-08-03,Spanish La Liga,Levante,Granada,1,1,D,3,7,12,7,6,10,1698.526733,1714.483765,20818,3.2,6
2020-08-02,Spanish La Liga,Levante,Leganes,2,0,H,5,4,12,18,3,8,1698.526733,1663.665649,20805,3.6,5.4
2020-07-19,Spanish La Liga,Levante,Getafe,1,0,H,4,4,12,8,5,2,1690.335938,1752.871338,20709,3.4,5.2
2020-06-28,Spanish La Liga,Levante,Betis,4,2,H,4,8,12,15,6,7,1693.564331,1696.83252,20476,4.2,4.4
2020-06-23,Spanish La Liga,Levante,Ath Madrid,0,1,A,0,7,12,3,6,9,1698.697388,1882.148926,20422,4.2,3.4
2020-06-15,Spanish La Liga,Levante,Sevilla,1,1,D,5,4,12,4,5,11,1684.554932,1802.675659,20330,4.6,3.4
2020-06-07,Spanish La Liga,Levante,Sociedad,1,1,D,4,3,12,6,8,3,1679.97583,1767.316162,20255,4.2,3.8
2020-05-12,Spanish La Liga,Levante,Getafe,3,0,H,8,0,14,15,5,3,1679.97583,1799.040771,20186,4.8,4.2
2020-04-10,Spanish La Liga,Levante,Real Madrid,0,2,A,4,3,14,2,9,11,1679.97583,1886.589355,20136,4.4,5.6
2020-02-22,Spanish La Liga,Levante,Real Madrid,1,0,H,2,7,12,1,3,13,1677.266479,1899.621094,19917,4.2,5.6
2020-01-18,Spanish La Liga,Levante,Alaves,0,1,A,3,6,12,16,6,2,1697.495117,1669.94519,19570,4.4,5.2
2019-12-22,Spanish La Liga,Levante,Celta,3,1,H,7,5,12,17,6,5,1693.344604,1649.581421,19377,4.8,4.6
2019-11-22,Spanish La Liga,Levante,Mallorca,2,1,H,6,7,12,19,6,7,1697.718628,1586.386597,19000,4.2,4.4
2019-10-27,Spanish La Liga,Levante,Espanol,0,1,A,3,3,12,20,5,1,1683.828247,1685.642578,18858,3.6,3.8
2019-10-03,Spanish La Liga,Levante,Villarreal,0,2,A,3,5,15,14,4,5,1671.44751,1743.423706,18635,3.8,4.4
2019-09-29,Spanish La Liga,Levante,Osasuna,1,1,D,5,3,12,10,7,4,1677.988403,1652.704224,18608,4.4,4.6
2019-09-21,Spanish La Liga,Levante,Eibar,0,0,D,4,4,12,14,7,2,1689.055176,1689.450928,18456,5,4.8
2019-08-31,Spanish La Liga,Levante,Valladolid,2,0,H,3,4,12,13,10,10,1685.987061,1635.265503,18299,5.6,5.6
2019-08-23,Spanish La Liga,Levante,Villarreal,2,1,H,4,6,12,5,7,6,1678.60022,1725.892944,18236,5.8,5.2
2019-07-12,Spanish La Liga,Levante,Valencia,2,4,A,6,6,12,9,9,10,1682.383545,1809.704956,18151,6,5.4
2019-07-04,Spanish La Liga,Levante,Huesca,2,2,D,8,4,15,19,2,4,1682.383545,1613.050537,18128,6.2,4.8
2019-05-18,Spanish La Liga,Levante,Ath Madrid,2,2,D,7,8,15,2,10,10,1679.007324,1878.069336,17984,6.2,4.4
2019-04-24,Spanish La Liga,Levante,Betis,4,0,H,4,2,15,10,3,4,1658.156738,1686.62561,17781,5.2,3.4
2019-04-21,Spanish La Liga,Levante,Espanol,2,2,D,5,7,15,7,3,7,1658.962891,1703.090332,17760,4.8,4
2019-04-05,Spanish La Liga,Levante,Vallecano,4,1,H,7,3,15,20,5,7,1664.119629,1580.236206,17540,4.4,3.8
2019-04-01,Spanish La Liga,Levante,Girona,2,2,D,8,2,15,18,5,5,1668.987061,1672.697144,17507,3.8,3.6
2019-03-31,Spanish La Liga,Levante,Eibar,2,2,D,2,3,15,12,4,5,1669.844238,1711.414185,17477,3,3.8
2019-02-24,Spanish La Liga,Levante,Real Madrid,1,2,A,2,5,15,3,7,12,1702.692505,1931.808838,17159,3.8,5
2019-02-11,Spanish La Liga,Levante,Barcelona,3,1,H,3,6,12,2,7,15,1686.743408,2014.955444,17029,4.2,5.2
2019-02-02,Spanish La Liga,Levante,Getafe,0,0,D,4,2,15,5,4,7,1687.22583,1755.02356,16898,4.4,4.4
2019-01-20,Spanish La Liga,Levante,Valladolid,2,0,H,4,3,15,16,2,5,1688.88147,1641.440796,16775,5.6,5.8
2018-12-16,Spanish La Liga,Levante,Barcelona,0,5,A,6,9,15,1,6,10,1709.325562,2008.880615,16446,5.2,6
2018-10-27,Spanish La Liga,Levante,Leganes,2,0,H,4,6,15,13,9,7,1708.264526,1640.440186,16013,5.2,6
2018-09-30,Spanish La Liga,Levante,Alaves,2,1,H,4,2,15,11,1,11,1673.624023,1729.270264,15773,5.2,5.8
2018-09-23,Spanish La Liga,Levante,Sevilla,2,6,A,10,9,15,6,4,7,1698.276611,1753.499756,15660,5.8,6.8
2018-09-11,Spanish La Liga,Levante,Sociedad,1,3,A,2,4,15,9,13,5,1703.756592,1734.368042,15542,4.8,5.8
2018-08-27,Spanish La Liga,Levante,Celta,1,2,A,6,9,15,17,12,5,1713.31543,1715.335693,15516,4.8,5.4
2018-08-04,Spanish La Liga,Levante,Las Palmas,2,1,H,4,5,15,19,8,2,1693.671631,1539.953735,15404,4.4,4.2
2018-05-13,Spanish La Liga,Levante,Barcelona,5,4,H,7,7,15,1,12,11,1682.782715,2033.911011,15203,4.2,4
2018-04-27,Spanish La Liga,Levante,Sevilla,2,1,H,5,4,15,7,10,3,1656.619263,1739.428589,15030,4.2,3.2
2018-04-19,Spanish La Liga,Levante,Malaga,1,0,H,2,2,15,20,10,4,1630.424438,1595.082642,14954,4,4.2
2018-04-03,Spanish La Liga,Levante,Espanol,1,1,D,4,3,15,11,1,7,1629.530273,1692.084229,14774,4,5
2018-03-16,Spanish La Liga,Levante,Eibar,2,1,H,3,4,15,9,4,4,1616.707642,1715.616577,14621,4,5.4
2018-03-12,Spanish La Liga,Levante,Ath Bilbao,3,0,H,7,3,15,8,8,3,1611.448242,1724.812988,14611,4.4,5
2018-03-02,Spanish La Liga,Levante,Real Madrid,2,2,D,4,9,15,3,2,7,1598.557861,1988.517822,14473,3.6,4.8
2018-02-26,Spanish La Liga,Levante,Betis,0,2,A,2,6,15,6,2,6,1615.984375,1658.632813,14453,3.2,5.2
2018-02-09,Spanish La Liga,Levante,Valencia,2,2,D,4,5,15,4,9,7,1632.044067,1755.783081,14241,3,5
2018-01-14,Spanish La Liga,Levante,Celta,0,1,A,5,2,15,13,3,5,1634.94104,1708.401245,13979,2.8,4.6
2017-12-19,Spanish La Liga,Levante,Leganes,0,0,D,3,2,15,17,5,3,1638.244873,1646.275879,13746,1.8,4.8
2017-11-25,Spanish La Liga,Levante,Ath Madrid,0,5,A,2,11,15,2,6,9,1653.825684,1926.418091,13444,3,5
2017-10-21,Spanish La Liga,Levante,Getafe,1,1,D,1,5,15,8,5,4,1649.166016,1657.511719,13106,3,3.8
2017-10-12,Spanish La Liga,Levante,Ath Bilbao,1,2,A,3,3,15,16,5,3,1657.089233,1753.735474,12985,3.8,3.6
2017-09-30,Spanish La Liga,Levante,Alaves,0,2,A,0,3,15,14,6,0,1671.640381,1669.748657,12904,3.8,3.2
2017-09-21,Spanish La Liga,Levante,Sociedad,3,0,H,9,3,15,12,6,10,1677.162964,1800.811157,12813,4.6,3.6
2017-09-16,Spanish La Liga,Levante,Valencia,1,1,D,2,5,15,4,8,8,1677.761719,1731.573242,12741,3.6,3.8
2017-08-26,Spanish La Liga,Levante,La Coruna,2,2,D,5,4,15,18,7,5,1667.741089,1651.362549,12638,4.2,3.8
2017-08-21,Spanish La Liga,Levante,Villarreal,1,0,H,3,1,15,5,4,10,1658.133911,1796.551636,12611,3.8,3.8
2017-05-11,Spanish La Liga,Levante,Girona,1,2,A,4,5,15,10,3,7,1665.117676,1646.53125,12304,4.2,5.2
2016-09-01,Spanish La Liga,Levante,Vallecano,2,1,H,4,4,20,18,1,1,1656.688965,1682.232056,10851,4.2,4.6
2016-08-05,Spanish La Liga,Levante,Ath Madrid,2,1,H,5,5,20,3,4,15,1648.359619,2002.411255,10737,4.2,4
2016-07-02,Spanish La Liga,Levante,Barcelona,0,2,A,3,4,20,1,6,13,1648.359619,2061.375488,10670,4.4,3.2
2016-04-24,Spanish La Liga,Levante,Ath Bilbao,2,2,D,5,8,20,5,4,7,1638.358765,1833.325073,10446,5,3.6
2016-04-15,Spanish La Liga,Levante,Espanol,2,1,H,4,2,20,13,5,8,1643.514526,1695.797729,10338,4.8,3.6
2016-04-04,Spanish La Liga,Levante,Sp Gijon,0,0,D,4,1,20,17,4,3,1646.932739,1654.194214,10313,5.6,4
2016-03-13,Spanish La Liga,Levante,Valencia,1,0,H,6,1,20,12,4,9,1641.152588,1777.205078,10253,5,4.8
2016-02-19,Spanish La Liga,Levante,Getafe,3,0,H,6,6,20,19,3,3,1624.913574,1659.131592,10089,4.8,5.2
2016-02-03,Spanish La Liga,Levante,Real Madrid,1,3,A,4,8,20,2,3,10,1625.343018,2014.440674,9983,3.8,5
2016-01-25,Spanish La Liga,Levante,Las Palmas,3,2,H,8,4,20,11,3,5,1621.982056,1636.997803,9908,3.8,4
2015-12-30,Spanish La Liga,Levante,Malaga,0,1,A,1,5,20,8,4,8,1628.669067,1699.834595,9755,2.8,4.4
2015-12-12,Spanish La Liga,Levante,Granada,1,2,A,5,3,20,16,5,5,1643.79248,1630.443359,9652,3.6,4.8
2015-11-27,Spanish La Liga,Levante,Betis,0,1,A,1,5,20,10,4,4,1654.97937,1685.692993,9542,3,5
2015-11-09,Spanish La Liga,Levante,Sevilla,1,1,D,4,3,20,7,3,8,1635.560547,1845.496704,9489,2.8,5.2
2015-10-25,Spanish La Liga,Levante,Sociedad,0,4,A,3,6,20,9,4,4,1665.681641,1715.196289,9384,2.4,5.8
2015-10-05,Spanish La Liga,Levante,Ath Madrid,2,2,D,5,7,14,3,7,11,1666.275513,1932.958862,9296,2.8,5.6
2015-09-23,Spanish La Liga,Levante,Eibar,2,2,D,2,4,20,14,3,10,1677.751465,1649.017822,9199,3,5.2
2015-09-01,Spanish La Liga,Levante,La Coruna,0,0,D,0,6,14,16,3,6,1679.242432,1669.699463,9067,3.8,5
2015-08-23,Spanish La Liga,Levante,Celta,1,2,A,2,6,20,6,5,9,1684.282959,1771.68335,9008,4.6,4.4
2015-07-11,Spanish La Liga,Levante,La Coruna,1,1,D,5,5,20,15,3,6,1682.972412,1659.839111,8840,4.2,4.4
2015-07-04,Spanish La Liga,Levante,Sevilla,1,2,A,6,5,14,5,6,13,1682.972412,1915.507935,8835,3.8,3.6
2015-07-02,Spanish La Liga,Levante,Malaga,4,1,H,6,3,14,9,1,5,1682.972412,1720.396362,8801,3.2,3.8
2015-06-03,Spanish La Liga,Levante,Eibar,2,1,H,4,3,14,18,6,0,1680.954346,1618.204834,8766,3,3.6
2015-05-23,Spanish La Liga,Levante,Elche,0,0,D,0,6,14,13,7,6,1682.256348,1677.859497,8706,2.8,4
2015-04-28,Spanish La Liga,Levante,Cordoba,1,0,H,3,1,14,20,7,2,1691.154785,1570.236938,8585,3.6,3.6
2015-04-17,Spanish La Liga,Levante,Espanol,2,2,D,3,6,14,10,3,9,1679.529541,1735.092529,8492,3.8,4.4
2015-04-10,Spanish La Liga,Levante,Villarreal,1,0,H,5,2,20,4,3,15,1681.602173,1784.4375,8468,3.6,3.6
2015-03-21,Spanish La Liga,Levante,Celta,0,1,A,3,5,14,8,6,7,1679.583252,1723.114136,8381,3.6,4.4
2015-02-23,Spanish La Liga,Levante,Granada,2,1,H,4,4,14,17,3,5,1680.144653,1641.282959,8231,4,4.6
2015-01-02,Spanish La Liga,Levante,Ath Bilbao,0,2,A,4,5,14,7,2,1,1692.328247,1776.082275,7966,3.4,6
2014-12-20,Spanish La Liga,Levante,Sociedad,1,1,D,2,2,14,12,6,8,1693.318115,1730.068237,7894,3.2,6.2
2014-12-01,Spanish La Liga,Levante,Malaga,1,0,H,5,6,10,11,3,7,1692.684448,1755.71167,7779,2.8,6.8
2014-11-23,Spanish La Liga,Levante,Valencia,2,1,H,5,6,14,4,5,10,1690.566772,1824.030029,7713,2.2,7.2
2014-10-18,Spanish La Liga,Levante,Real Madrid,0,5,A,1,11,14,2,5,12,1697.375977,2047.136353,7545,1.6,7.2
2014-10-05,Spanish La Liga,Levante,Valencia,2,0,H,3,6,10,8,5,6,1697.375977,1835.566162,7514,2,5.2
2014-09-27,Spanish La Liga,Levante,Vallecano,0,2,A,0,5,14,11,4,5,1718.588867,1688.62146,7460,1.8,5
2014-09-21,Spanish La Liga,Levante,Barcelona,0,5,A,2,8,14,1,4,11,1715.695679,2026.003052,7395,2.2,4.8
2014-08-24,Spanish La Liga,Levante,Villarreal,0,2,A,2,6,14,6,8,7,1740.443237,1783.68396,7195,2.2,4.6
2014-08-12,Spanish La Liga,Levante,Getafe,1,1,D,3,1,14,15,7,4,1739.188721,1714.011963,7145,2.6,4.4
2014-07-04,Spanish La Liga,Levante,Ath Bilbao,1,2,A,2,5,10,4,4,6,1738.883057,1839.495483,7042,3.6,5.8
2014-04-19,Spanish La Liga,Levante,Getafe,0,0,D,2,4,10,13,4,3,1705.972412,1662.709473,6814,3.8,5.4
2014-04-05,Spanish La Liga,Levante,Ath Madrid,2,0,H,2,7,10,1,5,15,1704.782959,1943.824829,6745,4.4,5.6
2014-03-27,Spanish La Liga,Levante,Betis,1,3,A,4,5,10,20,5,5,1712.626587,1664.217163,6675,4.8,5.4
2014-03-15,Spanish La Liga,Levante,Celta,0,1,A,8,8,10,9,8,5,1721.672119,1679.700439,6559,4.6,5.2
2014-02-15,Spanish La Liga,Levante,Almeria,1,0,H,3,3,10,17,9,6,1691.571777,1659.379272,6431,3.4,4.6
2014-02-11,Spanish La Liga,Levante,Almeria,2,1,H,5,5,14,19,4,4,1691.571777,1659.379272,6408,3.4,4.4
2014-01-19,Spanish La Liga,Levante,Barcelona,1,1,D,4,6,10,2,6,10,1672.271118,2039.531128,6297,2.6,5.2
2014-01-03,Spanish La Liga,Levante,Osasuna,2,0,H,3,4,10,18,9,7,1670.740723,1650.739014,6223,2.4,5.2
2014-01-02,Spanish La Liga,Levante,Vallecano,0,0,D,2,5,10,12,7,3,1670.740723,1615.088013,6211,2.4,5
2013-12-13,Spanish La Liga,Levante,Elche,2,1,H,3,2,10,16,1,5,1667.112671,1629.15979,6065,3,4.6
2013-11-24,Spanish La Liga,Levante,Villarreal,0,3,A,1,9,10,6,7,7,1699.62146,1739.761475,5985,3.2,4.6
2013-10-26,Spanish La Liga,Levante,Espanol,3,0,H,3,6,10,14,8,6,1702.393311,1708.422852,5869,4,3.4
2013-10-05,Spanish La Liga,Levante,Zaragoza,0,0,D,3,3,11,20,1,6,1695.630859,1611.232422,5764,4.2,3
2013-10-03,Spanish La Liga,Levante,Getafe,0,0,D,5,3,11,10,2,12,1692.96936,1689.604248,5751,4.2,3
2013-09-24,Spanish La Liga,Levante,Valladolid,1,1,D,4,2,10,19,6,4,1684.829712,1647.214111,5650,4,3.8
2013-09-14,Spanish La Liga,Levante,Sociedad,0,0,D,5,3,10,7,8,8,1688.990967,1815.29187,5558,4.2,5.4
2013-09-02,Spanish La Liga,Levante,Malaga,1,2,A,4,4,11,6,6,5,1688.990967,1760.308594,5481,4.4,5.8
2013-08-25,Spanish La Liga,Levante,Sevilla,0,0,D,3,3,10,5,5,4,1676.993774,1725.759644,5449,4,5.8
2013-05-19,Spanish La Liga,Levante,Vallecano,2,3,A,4,7,11,8,2,2,1675.076538,1651.775146,5187,4.4,7
2013-05-10,Spanish La Liga,Levante,Real Madrid,2,3,A,5,10,10,3,9,10,1678.329468,2027.869873,5149,4.4,6.8
2013-05-01,Spanish La Liga,Levante,Ath Bilbao,3,1,H,6,5,11,12,7,7,1679.922119,1677.592529,5110,4.8,5.8
2013-04-27,Spanish La Liga,Levante,Celta,0,1,A,2,4,11,17,4,4,1690.538086,1633.250122,5069,4.2,6
2013-04-13,Spanish La Liga,Levante,La Coruna,0,4,A,5,9,11,19,6,10,1726.075439,1661.600098,4964,5.2,6.2
2013-03-30,Spanish La Liga,Levante,Sevilla,1,0,H,4,6,11,9,4,9,1723.085327,1743.894287,4885,5,4.8
2013-03-11,Spanish La Liga,Levante,Granada,0,1,A,7,5,10,15,10,6,1733.698486,1645.101074,4809,4.8,5
2013-02-25,Spanish La Liga,Levante,Osasuna,0,2,A,3,6,11,16,4,10,1748.081909,1706.596069,4758,4.2,5.2
2013-01-26,Spanish La Liga,Levante,Valladolid,2,1,H,7,5,11,14,6,7,1743.267334,1723.961182,4563,4.8,4.4
2013-01-06,Spanish La Liga,Levante,Betis,1,1,D,4,2,11,7,5,7,1757.159668,1743.71228,4430,4.6,4.6
2012-11-25,Spanish La Liga,Levante,Barcelona,0,4,A,3,7,11,1,10,15,1758.883057,2083.043701,4245,5.6,4.6
2012-11-11,Spanish La Liga,Levante,Real Madrid,1,2,A,4,6,11,2,10,13,1739.929077,2055.451416,4137,5.2,3.8
2012-10-28,Spanish La Liga,Levante,Granada,3,1,H,6,2,11,15,9,7,1746.220703,1655.714844,4030,5.2,3.8
2012-09-23,Spanish La Liga,Levante,Sociedad,2,1,H,6,6,11,4,7,9,1729.590942,1711.651611,3822,4.8,4.2
2012-09-12,Spanish La Liga,Levante,Mallorca,4,0,H,9,2,11,18,5,2,1732.464722,1763.120483,3721,4,3.8
2012-08-19,Spanish La Liga,Levante,Ath Madrid,1,1,D,1,3,11,3,7,11,1731.366943,1847.592041,3643,3,4.4
2012-08-04,Spanish La Liga,Levante,Ath Madrid,2,0,H,4,6,6,5,7,9,1731.352295,1847.577393,3594,3.6,4.8
2012-07-10,Spanish La Liga,Levante,Valencia,1,0,H,4,4,11,5,6,7,1731.216919,1810.919312,3572,3.8,4.2
2012-07-01,Spanish La Liga,Levante,Mallorca,0,0,D,2,4,6,8,6,8,1731.216919,1747.714478,3502,3.4,5
2012-05-13,Spanish La Liga,Levante,Ath Bilbao,3,0,H,4,5,6,10,4,7,1718.804321,1776.738892,3441,4.2,5.2
2012-05-03,Spanish La Liga,Levante,Betis,3,1,H,4,5,6,13,4,7,1724.243286,1714.411621,3384,4.8,5.4
2012-04-28,Spanish La Liga,Levante,Granada,3,1,H,5,3,6,17,5,8,1725.446777,1646.317139,3329,4.8,4.6
2012-04-14,Spanish La Liga,Levante,Barcelona,1,2,A,2,8,6,2,7,15,1730.686646,2105.79126,3235,5.4,5.2
2012-04-02,Spanish La Liga,Levante,Santander,1,1,D,6,5,6,20,2,8,1718.933716,1647.29834,3176,5.8,4
2012-03-25,Spanish La Liga,Levante,Osasuna,0,2,A,7,6,6,7,12,9,1723.411865,1737.353516,3136,5.6,4.2
2012-03-18,Spanish La Liga,Levante,Villarreal,1,0,H,4,1,6,18,6,4,1704.569824,1693.456543,3070,4.2,3.6
